Age,Gender,Education Level,Job Title,Years of Experience,Salary,Country,Race,Senior
28.0,1,1,5,3.0,60000.0,2,9,0
32.0,0,1,6,7.0,120000.0,3,3,0
24.0,1,0,126,0.0,25000.0,4,2,0
37.0,0,2,107,14.0,180000.0,4,0,0
39.0,1,1,24,16.0,200000.0,1,0,0
26.0,0,1,29,2.0,50000.0,1,2,0
31.0,1,3,32,8.0,140000.0,3,0,0
29.0,0,1,5,4.0,70000.0,3,0,0
33.0,1,2,16,9.0,130000.0,2,9,0
27.0,0,1,0,3.0,80000.0,1,0,0
36.0,1,3,74,12.0,160000.0,1,0,0
25.0,0,1,6,1.0,55000.0,3,3,0
30.0,1,1,8,5.0,85000.0,2,9,0
34.0,0,3,61,11.0,170000.0,2,9,0
28.0,1,1,5,3.0,60000.0,0,8,0
32.0,0,1,6,7.0,120000.0,3,4,0
24.0,1,0,126,0.0,25000.0,4,2,0
37.0,0,2,107,14.0,180000.0,3,4,0
39.0,1,1,24,16.0,200000.0,3,3,0
26.0,0,1,29,2.0,50000.0,4,2,0
31.0,1,3,32,8.0,140000.0,2,9,0
29.0,0,1,5,4.0,70000.0,0,0,0
33.0,1,2,16,9.0,130000.0,1,0,0
27.0,0,1,0,3.0,80000.0,3,0,0
36.0,1,3,74,12.0,160000.0,3,3,0
25.0,0,1,6,1.0,55000.0,3,4,0
30.0,1,1,8,5.0,85000.0,2,0,0
34.0,0,3,61,11.0,170000.0,3,0,0
28.0,1,1,5,3.0,60000.0,4,5,0
32.0,0,1,6,7.0,120000.0,4,0,0
24.0,1,0,126,0.0,25000.0,3,3,0
37.0,0,2,107,14.0,180000.0,0,0,0
39.0,1,1,24,16.0,200000.0,4,0,0
26.0,0,1,29,2.0,50000.0,4,0,0
31.0,1,3,32,8.0,140000.0,0,6,0
29.0,0,1,5,4.0,70000.0,0,0,0
33.0,1,2,16,9.0,130000.0,3,3,0
27.0,0,1,0,3.0,80000.0,2,2,0
36.0,1,3,74,12.0,160000.0,0,0,0
25.0,0,1,6,1.0,55000.0,3,4,0
30.0,1,1,8,5.0,85000.0,0,2,0
34.0,0,3,61,11.0,170000.0,2,0,0
28.0,1,1,5,3.0,60000.0,1,2,0
32.0,0,1,6,7.0,120000.0,4,2,0
24.0,1,0,126,0.0,25000.0,1,2,0
37.0,0,2,107,14.0,180000.0,3,4,0
39.0,1,1,24,16.0,200000.0,2,0,0
26.0,0,1,29,2.0,50000.0,2,9,0
31.0,1,3,32,8.0,140000.0,4,0,0
29.0,0,1,5,4.0,70000.0,2,0,0
33.0,1,2,16,9.0,130000.0,1,7,0
27.0,0,1,0,3.0,80000.0,1,1,0
36.0,1,3,74,12.0,160000.0,3,0,0
25.0,0,1,6,1.0,55000.0,0,2,0
30.0,1,1,8,5.0,85000.0,3,4,0
34.0,0,3,61,11.0,170000.0,0,0,0
28.0,1,1,5,3.0,60000.0,3,4,0
32.0,0,1,6,7.0,120000.0,4,0,0
24.0,1,0,126,0.0,25000.0,2,0,0
37.0,0,2,107,14.0,180000.0,2,9,0
39.0,1,1,24,16.0,200000.0,2,0,0
26.0,0,1,29,2.0,50000.0,4,5,0
31.0,1,3,32,8.0,140000.0,0,8,0
29.0,0,1,5,4.0,70000.0,1,0,0
33.0,1,2,16,9.0,130000.0,3,0,0
27.0,0,1,0,3.0,80000.0,3,3,0
36.0,1,3,74,12.0,160000.0,2,0,0
25.0,0,1,6,1.0,55000.0,2,0,0
30.0,1,1,8,5.0,85000.0,3,3,0
34.0,0,3,61,11.0,170000.0,3,0,0
28.0,1,1,5,3.0,60000.0,2,2,0
32.0,0,1,6,7.0,120000.0,1,0,0
24.0,1,0,126,0.0,25000.0,0,6,0
37.0,0,2,107,14.0,180000.0,1,7,0
39.0,1,1,24,16.0,200000.0,3,4,0
26.0,0,1,29,2.0,50000.0,0,0,0
31.0,1,3,32,8.0,140000.0,3,3,0
29.0,0,1,5,4.0,70000.0,3,3,0
33.0,1,2,16,9.0,130000.0,2,9,0
27.0,0,1,0,3.0,80000.0,0,8,0
36.0,1,3,74,12.0,160000.0,3,3,0
25.0,0,1,6,1.0,55000.0,2,9,0
30.0,1,1,8,5.0,85000.0,4,0,0
34.0,0,3,61,11.0,170000.0,0,6,0
28.0,1,1,5,3.0,60000.0,0,8,0
32.0,0,1,6,7.0,120000.0,2,9,0
24.0,1,0,126,0.0,25000.0,2,2,0
37.0,0,2,107,14.0,180000.0,2,9,0
39.0,1,1,24,16.0,200000.0,3,0,0
26.0,0,1,29,2.0,50000.0,1,1,0
31.0,1,3,32,8.0,140000.0,3,0,0
29.0,0,1,5,4.0,70000.0,1,1,0
33.0,1,2,16,9.0,130000.0,1,1,0
27.0,0,1,0,3.0,80000.0,1,2,0
36.0,1,3,74,12.0,160000.0,4,5,0
25.0,0,1,6,1.0,55000.0,4,2,0
30.0,1,1,8,5.0,85000.0,2,2,0
34.0,0,3,61,11.0,170000.0,3,3,0
28.0,1,1,5,3.0,60000.0,2,2,0
32.0,0,1,6,7.0,120000.0,3,4,0
24.0,1,0,126,0.0,25000.0,2,0,0
37.0,0,2,107,14.0,180000.0,1,7,0
28.0,1,1,8,3.0,60000.0,0,6,0
33.0,0,2,0,9.0,120000.0,2,9,0
26.0,1,1,52,1.0,45000.0,4,5,0
29.0,0,1,6,5.0,80000.0,4,0,0
35.0,1,3,74,11.0,150000.0,0,0,0
27.0,0,1,0,2.0,65000.0,4,0,0
31.0,1,1,16,7.0,100000.0,0,8,0
28.0,0,2,12,4.0,90000.0,2,2,0
24.0,1,1,5,0.0,40000.0,0,0,0
30.0,0,1,13,6.0,110000.0,4,5,0
34.0,1,3,61,12.0,170000.0,0,2,0
27.0,0,1,0,3.0,75000.0,2,0,0
33.0,1,2,16,8.0,120000.0,1,2,0
29.0,0,1,5,4.0,70000.0,1,1,0
25.0,1,0,58,1.0,30000.0,2,0,0
36.0,0,3,74,13.0,180000.0,3,0,0
39.0,1,1,24,15.0,200000.0,0,8,0
26.0,0,1,29,1.0,50000.0,1,0,0
31.0,1,3,32,8.0,140000.0,1,2,0
28.0,0,1,5,3.0,65000.0,0,8,0
32.0,1,1,6,7.0,110000.0,4,5,0
24.0,0,0,128,0.0,28000.0,0,0,0
37.0,0,2,107,14.0,190000.0,2,9,0
39.0,1,1,24,16.0,210000.0,0,8,0
26.0,0,1,29,2.0,55000.0,3,4,0
31.0,1,3,32,8.0,140000.0,0,2,0
29.0,0,1,5,4.0,70000.0,2,9,0
33.0,1,2,16,9.0,130000.0,0,2,0
27.0,0,1,0,3.0,80000.0,1,1,0
36.0,1,3,74,12.0,170000.0,4,5,0
25.0,0,1,6,1.0,60000.0,1,0,0
30.0,1,1,8,5.0,90000.0,1,0,0
34.0,0,3,61,11.0,160000.0,1,1,0
28.0,1,1,5,3.0,60000.0,3,0,0
32.0,0,1,6,7.0,120000.0,2,2,0
24.0,1,0,126,0.0,25000.0,1,1,0
37.0,0,2,107,14.0,190000.0,3,3,0
39.0,1,1,24,16.0,200000.0,4,5,0
26.0,0,1,29,2.0,55000.0,1,1,0
31.0,1,3,32,8.0,140000.0,0,2,0
29.0,0,1,5,4.0,70000.0,3,4,0
33.0,1,2,16,9.0,130000.0,2,9,0
27.0,0,1,0,3.0,80000.0,4,5,0
36.0,1,3,74,12.0,170000.0,3,0,0
25.0,0,1,6,1.0,60000.0,0,0,0
30.0,1,1,8,5.0,90000.0,2,9,0
34.0,0,3,61,11.0,160000.0,3,4,0
28.0,1,1,5,3.0,60000.0,0,6,0
32.0,0,1,6,7.0,120000.0,3,3,0
24.0,1,0,126,0.0,25000.0,4,0,0
37.0,0,2,107,14.0,190000.0,4,0,0
39.0,1,1,24,16.0,200000.0,1,2,0
26.0,0,1,29,2.0,55000.0,2,0,0
31.0,1,3,32,8.0,140000.0,3,4,0
29.0,0,1,5,4.0,70000.0,2,2,0
33.0,1,2,16,9.0,130000.0,3,0,0
27.0,0,1,0,3.0,80000.0,2,9,0
36.0,1,3,74,12.0,170000.0,0,2,0
25.0,0,1,6,1.0,60000.0,4,5,0
30.0,1,1,8,5.0,90000.0,0,2,0
34.0,0,3,61,11.0,160000.0,2,9,0
28.0,1,1,5,3.0,60000.0,0,6,0
32.0,0,1,6,7.0,120000.0,0,8,0
24.0,1,0,126,0.0,25000.0,2,2,0
37.0,0,2,107,14.0,190000.0,1,2,0
39.0,1,1,24,16.0,200000.0,0,0,0
26.0,0,1,29,2.0,55000.0,3,0,0
31.0,1,3,32,8.0,140000.0,1,1,0
29.0,0,1,5,4.0,70000.0,3,4,0
33.0,1,2,16,9.0,130000.0,1,2,0
27.0,0,1,0,3.0,80000.0,0,2,0
36.0,1,3,74,12.0,170000.0,1,7,0
25.0,0,1,6,1.0,60000.0,1,2,0
30.0,1,1,8,5.0,90000.0,0,6,0
34.0,0,3,61,11.0,160000.0,2,9,0
28.0,1,1,5,3.0,60000.0,4,0,0
32.0,0,1,6,7.0,120000.0,0,0,0
24.0,1,0,126,0.0,25000.0,1,7,0
37.0,0,2,107,14.0,190000.0,2,2,0
39.0,1,1,24,16.0,200000.0,0,8,0
26.0,0,1,29,2.0,55000.0,2,9,0
31.0,1,3,32,8.0,140000.0,2,2,0
29.0,0,1,5,4.0,70000.0,2,0,0
33.0,1,2,16,9.0,130000.0,0,8,0
27.0,0,1,0,3.0,80000.0,0,6,0
36.0,1,3,74,12.0,170000.0,4,2,0
25.0,0,1,6,1.0,60000.0,1,7,0
30.0,1,1,8,5.0,90000.0,2,9,0
34.0,0,3,61,11.0,160000.0,4,2,0
28.0,1,1,5,3.0,60000.0,4,0,0
32.0,0,1,6,7.0,120000.0,3,3,0
24.0,1,0,126,0.0,25000.0,3,3,0
37.0,0,2,107,14.0,190000.0,3,3,0
39.0,1,1,24,16.0,200000.0,2,0,0
26.0,0,1,29,2.0,55000.0,2,9,0
31.0,1,3,32,8.0,140000.0,0,0,0
29.0,0,1,5,4.0,70000.0,2,9,0
33.0,1,2,16,9.0,130000.0,1,1,0
27.0,0,1,0,3.0,80000.0,2,0,0
36.0,1,3,74,12.0,170000.0,0,8,0
25.0,0,1,6,1.0,60000.0,4,0,0
30.0,1,1,8,5.0,90000.0,1,2,0
34.0,0,3,61,11.0,160000.0,2,0,0
28.0,1,1,5,3.0,60000.0,0,0,0
32.0,0,1,6,7.0,120000.0,1,7,0
24.0,1,0,126,0.0,25000.0,0,8,0
37.0,0,2,107,14.0,190000.0,0,8,0
39.0,1,1,24,16.0,200000.0,0,2,0
26.0,0,1,29,2.0,55000.0,2,9,0
31.0,1,3,32,8.0,140000.0,0,6,0
29.0,0,1,5,4.0,70000.0,1,2,0
33.0,1,2,16,9.0,130000.0,0,0,0
27.0,0,1,0,3.0,80000.0,2,9,0
36.0,1,3,74,12.0,170000.0,0,6,0
25.0,0,1,6,1.0,60000.0,1,1,0
30.0,1,1,8,5.0,90000.0,4,2,0
34.0,0,3,61,11.0,160000.0,1,1,0
28.0,1,1,5,3.0,60000.0,1,0,0
32.0,0,1,6,7.0,120000.0,4,5,0
24.0,1,0,126,0.0,25000.0,4,2,0
37.0,0,2,107,14.0,190000.0,4,5,0
39.0,1,1,24,16.0,200000.0,2,2,0
26.0,0,1,29,2.0,55000.0,4,5,0
31.0,1,3,32,8.0,140000.0,1,1,0
29.0,0,1,5,4.0,70000.0,3,4,0
33.0,1,2,16,9.0,130000.0,2,9,0
27.0,0,1,0,3.0,80000.0,1,2,0
29.0,0,1,0,3.0,75000.0,1,7,0
32.0,1,2,16,8.0,120000.0,0,6,0
27.0,0,1,6,2.0,65000.0,1,7,0
30.0,1,3,32,6.0,100000.0,1,2,0
36.0,0,1,12,11.0,150000.0,3,4,0
28.0,1,1,8,3.0,60000.0,4,2,0
33.0,0,2,0,9.0,120000.0,0,8,0
26.0,1,1,52,1.0,45000.0,3,4,0
29.0,0,1,6,5.0,80000.0,0,6,0
35.0,1,3,74,11.0,150000.0,0,6,0
27.0,0,1,0,2.0,65000.0,1,1,0
31.0,1,1,16,7.0,100000.0,3,3,0
28.0,0,2,12,4.0,90000.0,1,1,0
24.0,1,1,5,0.0,40000.0,4,5,0
30.0,0,1,13,6.0,110000.0,1,7,0
34.0,1,3,61,12.0,170000.0,1,2,0
27.0,0,1,0,3.0,75000.0,4,2,0
33.0,1,2,16,8.0,120000.0,0,6,0
29.0,0,1,5,4.0,70000.0,0,0,0
25.0,1,0,58,1.0,30000.0,1,2,0
36.0,0,3,74,13.0,180000.0,2,9,0
39.0,1,1,24,15.0,200000.0,3,4,0
26.0,0,1,29,1.0,50000.0,1,0,0
31.0,1,3,32,8.0,140000.0,1,0,0
28.0,0,1,5,3.0,65000.0,0,6,0
32.0,1,1,6,7.0,110000.0,0,8,0
24.0,0,0,128,0.0,28000.0,4,0,0
37.0,0,2,107,14.0,190000.0,1,0,0
39.0,1,1,24,16.0,210000.0,0,8,0
26.0,0,1,29,2.0,55000.0,2,0,0
31.0,1,3,32,8.0,140000.0,4,2,0
29.0,0,1,5,4.0,70000.0,0,2,0
33.0,1,2,16,9.0,130000.0,4,2,0
27.0,0,1,0,3.0,80000.0,1,7,0
36.0,1,3,74,12.0,170000.0,1,2,0
25.0,0,1,6,1.0,60000.0,0,6,0
30.0,1,1,8,5.0,90000.0,1,2,0
34.0,0,3,61,11.0,160000.0,4,2,0
28.0,1,1,5,3.0,60000.0,4,2,0
32.0,0,1,6,7.0,120000.0,3,4,0
24.0,1,0,126,0.0,25000.0,4,5,0
37.0,0,2,107,14.0,190000.0,4,5,0
39.0,1,1,24,16.0,200000.0,4,5,0
26.0,0,1,29,2.0,55000.0,0,2,0
31.0,1,3,32,8.0,140000.0,0,0,0
29.0,0,1,5,4.0,70000.0,2,2,0
33.0,1,2,16,9.0,130000.0,3,3,0
27.0,0,1,0,3.0,80000.0,0,2,0
36.0,1,3,74,12.0,170000.0,3,4,0
25.0,0,1,6,1.0,60000.0,0,0,0
30.0,1,1,8,5.0,90000.0,2,2,0
34.0,0,3,61,11.0,160000.0,4,5,0
28.0,1,1,5,3.0,60000.0,0,0,0
32.0,0,1,6,7.0,120000.0,2,0,0
24.0,1,0,126,0.0,25000.0,3,4,0
37.0,0,2,107,14.0,190000.0,2,9,0
39.0,1,1,24,16.0,200000.0,0,0,0
26.0,0,1,29,2.0,55000.0,3,3,0
31.0,1,3,32,8.0,140000.0,1,0,0
29.0,0,1,5,4.0,70000.0,3,3,0
33.0,1,2,16,9.0,130000.0,0,0,0
27.0,0,1,0,3.0,80000.0,4,2,0
36.0,1,3,74,12.0,170000.0,3,3,0
25.0,0,1,6,1.0,60000.0,0,2,0
30.0,1,1,8,5.0,90000.0,4,0,0
34.0,0,3,61,11.0,160000.0,0,6,0
28.0,1,1,5,3.0,60000.0,2,2,0
32.0,0,1,6,7.0,120000.0,0,0,0
24.0,1,0,126,0.0,25000.0,3,3,0
37.0,0,2,107,14.0,190000.0,4,2,0
39.0,1,1,24,16.0,200000.0,4,5,0
26.0,0,1,29,2.0,55000.0,3,3,0
31.0,1,3,32,8.0,140000.0,0,6,0
29.0,0,1,5,4.0,70000.0,0,2,0
33.0,1,2,16,9.0,130000.0,1,7,0
27.0,0,1,0,3.0,80000.0,4,0,0
36.0,1,3,74,12.0,170000.0,0,0,0
25.0,0,1,6,1.0,60000.0,3,4,0
30.0,1,1,8,5.0,90000.0,1,7,0
34.0,0,3,61,11.0,160000.0,0,8,0
28.0,1,1,5,3.0,60000.0,1,2,0
32.0,0,1,6,7.0,120000.0,1,1,0
24.0,1,0,126,0.0,25000.0,0,6,0
37.0,0,2,107,14.0,190000.0,3,0,0
39.0,1,1,24,16.0,200000.0,4,5,0
26.0,0,1,29,2.0,55000.0,2,2,0
31.0,1,3,32,8.0,140000.0,0,0,0
29.0,0,1,5,4.0,70000.0,2,2,0
33.0,1,2,16,9.0,130000.0,3,0,0
27.0,0,1,0,3.0,80000.0,3,4,0
36.0,1,3,74,12.0,170000.0,0,0,0
25.0,0,1,6,1.0,60000.0,1,7,0
30.0,1,1,8,5.0,90000.0,1,1,0
34.0,0,3,61,11.0,160000.0,2,2,0
28.0,1,1,5,3.0,60000.0,3,4,0
32.0,0,1,6,7.0,120000.0,1,2,0
24.0,1,0,126,0.0,25000.0,0,2,0
37.0,0,2,107,14.0,190000.0,4,5,0
39.0,1,1,24,16.0,200000.0,0,6,0
26.0,0,1,29,2.0,55000.0,0,2,0
31.0,1,3,32,8.0,140000.0,2,9,0
29.0,0,1,5,4.0,70000.0,1,7,0
33.0,1,2,16,9.0,130000.0,1,7,0
27.0,0,1,0,3.0,80000.0,4,5,0
36.0,1,3,74,12.0,170000.0,3,3,0
25.0,0,1,6,1.0,60000.0,2,9,0
30.0,1,1,8,5.0,90000.0,1,1,0
34.0,0,3,61,11.0,160000.0,2,0,0
28.0,1,1,5,3.0,60000.0,1,0,0
32.0,0,1,6,7.0,120000.0,1,0,0
24.0,1,0,126,0.0,25000.0,0,8,0
37.0,0,2,107,14.0,190000.0,4,5,0
39.0,1,1,24,16.0,200000.0,2,2,0
26.0,0,1,29,2.0,55000.0,0,0,0
31.0,1,3,32,8.0,140000.0,4,5,0
29.0,0,1,5,4.0,70000.0,2,2,0
33.0,1,2,16,9.0,130000.0,1,2,0
27.0,0,1,0,3.0,80000.0,1,2,0
36.0,1,3,74,12.0,170000.0,4,0,0
25.0,0,1,6,1.0,60000.0,4,0,0
30.0,1,1,8,5.0,90000.0,4,0,0
34.0,0,3,61,11.0,160000.0,1,2,0
28.0,1,1,5,3.0,60000.0,3,4,0
32.0,0,1,6,7.0,120000.0,2,2,0
24.0,1,0,126,0.0,25000.0,1,1,0
37.0,0,2,107,14.0,190000.0,1,1,0
39.0,1,1,24,16.0,200000.0,0,6,0
27.0,0,3,8,7.0,120000.0,2,9,0
28.0,1,1,8,3.0,60000.0,0,2,0
33.0,0,2,0,8.0,120000.0,2,0,0
27.0,1,1,6,2.0,65000.0,4,0,0
30.0,0,3,32,6.0,100000.0,0,2,0
36.0,1,1,12,11.0,150000.0,1,7,0
29.0,0,1,5,3.0,65000.0,3,0,0
32.0,1,2,0,9.0,120000.0,4,0,0
26.0,0,1,52,1.0,45000.0,2,0,0
29.0,1,1,6,5.0,80000.0,1,2,0
35.0,0,3,74,11.0,150000.0,0,6,0
27.0,0,1,0,2.0,65000.0,1,2,0
31.0,1,1,16,7.0,100000.0,0,2,0
28.0,0,2,12,4.0,90000.0,2,9,0
24.0,1,1,5,0.0,40000.0,3,3,0
30.0,0,1,13,6.0,110000.0,4,2,0
34.0,1,3,61,12.0,170000.0,3,4,0
27.0,0,1,0,3.0,75000.0,2,2,0
33.0,1,2,16,8.0,120000.0,3,3,0
29.0,0,1,5,4.0,70000.0,0,6,0
25.0,1,0,58,1.0,30000.0,0,8,0
36.0,0,3,74,13.0,180000.0,2,2,0
39.0,1,1,24,15.0,200000.0,4,0,0
26.0,0,1,29,1.0,50000.0,2,0,0
31.0,1,3,32,8.0,140000.0,1,1,0
28.0,0,1,5,3.0,65000.0,0,8,0
32.0,1,1,6,7.0,110000.0,0,2,0
24.0,0,0,128,0.0,28000.0,4,5,0
37.0,0,2,107,14.0,190000.0,3,0,0
39.0,1,1,24,16.0,210000.0,4,5,0
26.0,0,1,29,2.0,55000.0,3,4,0
31.0,1,3,32,8.0,140000.0,3,4,0
29.0,0,1,5,4.0,70000.0,4,2,0
33.0,1,2,16,9.0,130000.0,1,0,0
27.0,0,1,0,3.0,80000.0,4,0,0
36.0,1,3,74,12.0,170000.0,3,0,0
25.0,0,1,6,1.0,60000.0,1,1,0
30.0,1,1,8,5.0,90000.0,4,2,0
34.0,0,3,61,11.0,160000.0,3,0,0
28.0,1,1,5,3.0,60000.0,4,2,0
32.0,0,1,6,7.0,120000.0,4,0,0
24.0,1,0,126,0.0,25000.0,3,4,0
37.0,0,2,107,14.0,190000.0,1,1,0
39.0,1,1,24,16.0,200000.0,0,6,0
26.0,0,1,29,2.0,55000.0,0,8,0
31.0,1,3,32,8.0,140000.0,1,7,0
29.0,0,1,5,4.0,70000.0,4,5,0
33.0,1,2,16,9.0,130000.0,0,2,0
27.0,0,1,0,3.0,80000.0,4,2,0
36.0,1,3,74,12.0,170000.0,2,9,0
25.0,0,1,6,1.0,60000.0,3,3,0
30.0,1,1,8,5.0,90000.0,3,3,0
34.0,0,3,61,11.0,160000.0,4,2,0
28.0,1,1,5,3.0,60000.0,0,6,0
32.0,0,1,6,7.0,120000.0,2,0,0
24.0,1,0,126,0.0,25000.0,1,7,0
37.0,0,2,107,14.0,190000.0,0,0,0
39.0,1,1,24,16.0,200000.0,3,3,0
26.0,0,1,29,2.0,55000.0,1,7,0
31.0,1,3,32,8.0,140000.0,1,0,0
29.0,0,1,5,4.0,70000.0,4,2,0
33.0,1,2,16,9.0,130000.0,3,3,0
27.0,0,1,0,3.0,80000.0,3,4,0
36.0,1,3,74,12.0,170000.0,2,9,0
25.0,0,1,6,1.0,60000.0,2,9,0
30.0,1,1,8,5.0,90000.0,2,9,0
34.0,0,3,61,11.0,160000.0,3,4,0
28.0,1,1,5,3.0,60000.0,3,3,0
32.0,0,1,6,7.0,120000.0,2,0,0
24.0,1,0,126,0.0,25000.0,2,0,0
37.0,0,2,107,14.0,190000.0,4,5,0
39.0,1,1,24,16.0,200000.0,0,8,0
26.0,0,1,29,2.0,55000.0,0,8,0
31.0,1,3,32,8.0,140000.0,0,8,0
29.0,0,1,5,4.0,70000.0,4,0,0
33.0,1,2,16,9.0,130000.0,4,0,0
27.0,0,1,0,3.0,80000.0,1,2,0
36.0,1,3,74,12.0,170000.0,1,7,0
25.0,0,1,6,1.0,60000.0,2,2,0
30.0,1,1,8,5.0,90000.0,2,9,0
34.0,0,3,61,11.0,160000.0,2,2,0
28.0,1,1,5,3.0,60000.0,4,5,0
32.0,0,1,6,7.0,120000.0,0,8,0
24.0,1,0,126,0.0,25000.0,1,0,0
37.0,0,2,107,14.0,190000.0,4,0,0
39.0,1,1,24,16.0,200000.0,1,0,0
26.0,0,1,29,2.0,55000.0,1,0,0
31.0,1,3,32,8.0,140000.0,4,2,0
29.0,0,1,5,4.0,70000.0,0,8,0
33.0,1,2,16,9.0,130000.0,4,2,0
27.0,0,1,0,3.0,80000.0,0,2,0
36.0,1,3,74,12.0,170000.0,2,0,0
25.0,0,1,6,1.0,60000.0,2,9,0
30.0,1,1,8,5.0,90000.0,3,0,0
34.0,0,3,61,11.0,160000.0,1,0,0
28.0,1,1,5,3.0,60000.0,4,5,0
32.0,0,1,6,7.0,120000.0,3,4,0
24.0,1,0,126,0.0,25000.0,3,4,0
37.0,0,2,107,14.0,190000.0,3,0,0
39.0,1,1,24,16.0,200000.0,0,0,0
26.0,0,1,29,2.0,55000.0,3,0,0
31.0,1,3,32,8.0,140000.0,0,2,0
29.0,0,1,5,4.0,70000.0,2,0,0
33.0,1,2,16,9.0,130000.0,3,0,0
27.0,0,1,0,3.0,80000.0,2,9,0
36.0,1,3,74,12.0,170000.0,2,2,0
25.0,0,1,6,1.0,60000.0,1,7,0
30.0,1,1,8,5.0,90000.0,0,2,0
34.0,0,3,61,11.0,160000.0,2,0,0
28.0,1,1,5,3.0,60000.0,2,2,0
32.0,0,1,6,7.0,120000.0,2,2,0
24.0,1,0,126,0.0,25000.0,2,0,0
37.0,0,2,107,14.0,190000.0,2,2,0
39.0,1,1,24,16.0,200000.0,4,5,0
26.0,0,1,29,2.0,55000.0,2,2,0
31.0,1,3,32,8.0,140000.0,4,0,0
29.0,0,1,5,4.0,70000.0,2,2,0
33.0,1,2,16,9.0,130000.0,0,6,0
27.0,0,1,0,3.0,80000.0,4,2,0
36.0,1,3,74,12.0,170000.0,2,9,0
25.0,0,1,6,1.0,60000.0,1,7,0
30.0,1,1,8,5.0,90000.0,4,2,0
34.0,0,3,61,11.0,160000.0,0,2,0
28.0,1,1,5,3.0,60000.0,3,4,0
32.0,0,1,6,7.0,120000.0,4,5,0
24.0,1,0,126,0.0,25000.0,1,1,0
37.0,0,2,107,14.0,190000.0,3,3,0
39.0,1,1,24,16.0,200000.0,0,2,0
29.0,1,1,8,4.0,65000.0,0,2,0
34.0,0,2,0,9.0,125000.0,1,7,0
28.0,1,1,6,3.0,70000.0,2,2,0
31.0,0,3,32,7.0,110000.0,2,0,0
37.0,1,1,12,12.0,160000.0,0,2,0
30.0,0,1,5,4.0,75000.0,3,0,0
33.0,1,2,0,8.0,120000.0,0,8,0
27.0,0,1,52,2.0,50000.0,4,5,0
30.0,1,1,6,5.0,85000.0,1,0,0
36.0,0,3,74,11.0,155000.0,2,0,0
28.0,0,1,0,3.0,70000.0,0,0,0
32.0,1,1,16,8.0,115000.0,0,0,0
29.0,0,2,12,5.0,95000.0,1,7,0
25.0,1,1,5,0.0,40000.0,2,2,0
31.0,0,1,13,6.0,115000.0,4,5,0
35.0,1,3,61,12.0,175000.0,2,9,0
28.0,0,1,0,3.0,70000.0,2,0,0
33.0,1,2,16,9.0,135000.0,4,5,0
29.0,0,1,5,4.0,75000.0,2,9,0
25.0,1,0,58,1.0,30000.0,0,8,0
36.0,0,3,74,13.0,185000.0,0,8,0
40.0,1,1,24,15.0,210000.0,4,5,0
27.0,0,1,29,1.0,45000.0,3,0,0
32.0,1,3,32,9.0,145000.0,1,1,0
28.0,0,1,5,3.0,70000.0,0,6,0
32.0,1,1,6,7.0,120000.0,3,4,0
24.0,0,0,128,0.0,28000.0,2,2,0
38.0,0,2,107,14.0,195000.0,1,0,0
40.0,1,1,24,16.0,215000.0,3,0,0
27.0,0,1,29,2.0,55000.0,4,2,0
32.0,1,3,32,9.0,145000.0,3,0,0
29.0,0,1,5,4.0,75000.0,0,0,0
33.0,1,2,16,9.0,135000.0,3,4,0
27.0,0,1,0,3.0,80000.0,2,9,0
36.0,1,3,74,13.0,185000.0,4,2,0
25.0,0,1,6,1.0,60000.0,3,4,0
30.0,1,1,8,5.0,95000.0,3,3,0
34.0,0,3,61,12.0,170000.0,2,9,0
28.0,1,1,5,3.0,65000.0,3,0,0
32.0,0,1,6,7.0,120000.0,2,0,0
24.0,1,0,126,0.0,25000.0,2,0,0
38.0,0,2,107,14.0,195000.0,2,9,0
40.0,1,1,24,16.0,215000.0,3,3,0
27.0,0,1,29,2.0,55000.0,3,0,0
32.0,1,3,32,9.0,145000.0,0,0,0
29.0,0,1,5,4.0,75000.0,1,7,0
33.0,1,2,16,9.0,135000.0,1,2,0
27.0,0,1,0,3.0,80000.0,2,0,0
36.0,1,3,74,13.0,185000.0,4,0,0
25.0,0,1,6,1.0,60000.0,4,2,0
30.0,1,1,8,5.0,95000.0,1,2,0
34.0,0,3,61,12.0,170000.0,0,6,0
28.0,1,1,5,3.0,65000.0,1,2,0
32.0,0,1,6,7.0,120000.0,2,9,0
24.0,1,0,126,0.0,25000.0,0,6,0
38.0,0,2,107,14.0,195000.0,3,4,0
40.0,1,1,24,16.0,215000.0,4,0,0
27.0,0,1,29,2.0,55000.0,0,0,0
32.0,1,3,32,9.0,145000.0,1,2,0
29.0,0,1,5,4.0,75000.0,1,1,0
33.0,1,2,16,9.0,135000.0,4,0,0
27.0,0,1,0,3.0,80000.0,2,9,0
36.0,1,3,74,13.0,185000.0,1,7,0
25.0,0,1,6,1.0,60000.0,0,0,0
30.0,1,1,8,5.0,95000.0,4,5,0
34.0,0,3,61,12.0,170000.0,2,2,0
28.0,1,1,5,3.0,65000.0,0,6,0
32.0,0,1,6,7.0,120000.0,1,1,0
24.0,1,0,126,0.0,25000.0,1,1,0
38.0,0,2,107,14.0,195000.0,4,5,0
40.0,1,1,24,16.0,215000.0,4,5,0
27.0,0,1,29,2.0,55000.0,2,9,0
32.0,1,3,32,9.0,145000.0,2,2,0
29.0,0,1,5,4.0,75000.0,3,4,0
